id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
10807,0.001078,udp,dns,CON,2,2,146,178,2782.931502,31,29,541744.0,660482.4375,0,0,0.01,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,3,1,1,2,0,0,0,3,2,0,Normal,0
33962,0.025915,tcp,-,FIN,60,62,3598,48710,4669.110448,31,29,1092494.625,14794520.0,7,24,0.441293,0.414918,24.717483,23.972612,255,1194229451,1194502405,255,0.000748,0.000599,0.000149,60,786,0,0,6,0,3,1,1,1,0,0,0,1,4,0,Normal,0
39314,1.41963,tcp,ftp,FIN,52,54,2934,3740,73.962931,31,29,16218.30957,20687.08008,11,15,27.829393,26.775057,2254.190413,71.377609,255,4254662183,4259889693,255,0.000699,0.000547,0.000152,56,69,0,0,1,0,6,1,1,2,1,1,0,4,2,0,Normal,0
13467,4.247673,tcp,-,FIN,234,438,13454,548216,157.968844,31,29,25231.69727,1030145.188,21,197,18.3869,9.741179,1341.537681,967.373164,255,4121359176,1990212243,255,0.000637,0.000516,0.000121,57,1252,0,0,11,0,2,1,1,4,0,0,0,1,9,0,Normal,0
71526,0.920834,tcp,-,FIN,16,10,2172,556,27.149301,254,252,17697.0,4352.576172,5,3,58.910868,93.734219,3179.471718,131.738344,255,2293863726,1432309523,255,0.125018,0.077225,0.047793,136,56,0,0,4,1,1,1,1,4,0,0,0,2,4,0,Normal,0
7497,0.053878,tcp,-,FIN,90,92,5174,83812,3359.441817,31,29,759790.6875,12309440.0,7,39,0.601899,0.585352,34.766812,34.968431,255,3373529329,1228461192,255,0.000726,0.000602,0.000124,57,911,0,0,7,0,1,1,1,1,0,0,0,2,4,0,Normal,0
72434,9e-06,udp,-,INT,2,0,78,0,111111.1072,254,0,34666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,5,2,1,1,1,5,0,0,0,1,5,0,Normal,0
42894,0.737749,tcp,-,FIN,16,10,934,556,33.886865,254,252,9499.166016,5432.742188,5,3,47.603467,71.216109,2485.047957,88.132742,255,376893575,937304937,255,0.174041,0.096796,0.077245,58,56,0,0,4,1,1,1,1,4,0,0,0,2,4,0,Normal,0
18784,0.005116,udp,-,CON,4,4,568,304,1368.256493,31,29,666145.4375,356528.5625,0,0,1.292667,1.147667,1.82033,1.617391,0,0,0,0,0.0,0.0,0.0,142,76,0,0,7,0,3,1,1,4,0,0,0,5,8,0,Normal,0
71343,1e-05,igmp,-,INT,2,0,78,0,100000.0025,254,0,31200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Normal,0
28875,0.022508,tcp,smtp,FIN,52,42,37210,3380,4131.864393,31,29,12971388.0,1172916.375,18,8,0.434627,0.535512,23.746504,0.926313,255,3318180305,3319263459,255,0.00067,0.000549,0.000121,716,80,0,0,2,0,1,1,1,1,0,0,0,6,1,0,Normal,0
36272,0.034748,tcp,-,FIN,122,126,7816,16782,7108.322953,31,29,1784735.875,3833084.0,30,32,0.289025,0.273568,18.311271,0.427954,255,298946899,2445354926,255,0.000699,0.000545,0.000154,64,133,0,0,7,0,4,1,1,1,0,0,0,2,4,0,Normal,0
22291,0.809619,tcp,smtp,FIN,52,40,37210,3276,112.398547,31,29,360614.0625,31570.4043,18,8,15.868019,20.745666,1578.930849,53.417051,255,489166419,2647616129,255,0.000659,0.000533,0.000126,716,82,0,0,2,0,4,1,1,1,0,0,0,1,2,0,Normal,0
77462,2e-06,udp,-,INT,2,0,1066,0,500000.0013,254,0,2132000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,533,0,0,0,36,2,13,13,1,35,0,0,0,13,35,0,Normal,0
3619,0.314947,tcp,-,FIN,16,18,1540,1644,104.779531,31,29,36679.1875,39447.90625,4,4,20.969667,19.652,1241.897503,36.107328,255,1284784521,1318073184,255,0.000863,0.000506,0.000357,96,91,0,0,4,0,5,3,1,4,0,0,0,5,9,0,Normal,0
11053,0.931823,tcp,-,FIN,10,8,498,354,18.243808,254,252,3854.809326,2661.449707,2,1,89.483222,119.061,5010.126586,218.708266,255,3402157535,651454332,255,0.181064,0.098389,0.082675,50,44,0,0,5,1,2,1,1,4,0,0,0,1,4,0,Normal,0
30441,0.005149,tcp,-,FIN,18,18,4256,2456,6797.436582,31,29,6245873.0,3604583.5,7,7,0.284588,0.270765,13.538023,0.347585,255,1205910837,1209692169,255,0.000676,0.000542,0.000134,236,136,0,0,4,0,5,1,1,3,0,0,0,3,10,0,Normal,0
81415,1.301019,tcp,-,CON,6,2,998,86,5.380398,62,252,5115.990234,264.408142,2,1,260.2038,0.006,15087.39729,0.0,255,862594546,3557740337,255,1.032715,0.848528,0.184187,166,43,0,0,5,3,2,1,1,5,0,0,0,2,5,0,Normal,0
46814,0.730534,tcp,-,FIN,10,8,588,354,23.270648,254,252,5803.973633,3394.776855,2,1,79.059,97.90857,4777.810373,158.812766,255,1608867893,3533745853,255,0.160558,0.045169,0.115389,59,44,0,0,8,1,1,1,1,3,0,0,0,1,3,0,Normal,0
28824,0.001068,udp,dns,CON,2,2,146,178,2808.988808,31,29,546816.5,666666.6875,0,0,0.009,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,4,1,1,3,0,0,0,2,4,0,Normal,0
29226,0.013718,tcp,-,FIN,16,18,1540,1644,2405.59854,31,29,842105.3125,905671.375,4,4,0.8926,0.779,61.82006,1.438721,255,760881606,2912562824,255,0.000603,0.000471,0.000132,96,91,0,0,12,0,7,6,1,6,0,0,0,13,10,0,Normal,0
78191,9e-06,udp,-,INT,2,0,78,0,111111.1072,254,0,34666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,7,2,1,1,1,4,0,0,0,2,4,0,Normal,0
19940,0.001762,udp,-,CON,4,4,544,304,3972.758164,31,29,1852440.375,1035187.25,0,0,0.444667,0.228,0.623196,0.314665,0,0,0,0,0.0,0.0,0.0,136,76,0,0,8,0,3,1,1,4,0,0,0,5,8,0,Normal,0
72940,1.537153,tcp,-,FIN,20,8,17266,354,17.56494,254,252,85368.21094,1613.372192,7,1,75.47879,209.902422,6408.953394,301.587875,255,3027725874,3318959665,255,0.15729,0.067835,0.089455,863,44,0,0,3,1,1,1,1,2,0,0,0,1,2,0,Normal,0
28272,0.013592,tcp,-,FIN,16,18,1540,1644,2427.898743,31,29,849911.6875,914067.0625,4,4,0.884267,0.772471,61.466261,1.434901,255,1585392024,3737924284,255,0.000578,0.000456,0.000122,96,91,0,0,18,0,9,6,1,6,0,0,0,10,8,0,Normal,0
42329,6e-06,udp,-,INT,2,0,1064,0,166666.6608,254,0,709333312.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,29,2,4,4,1,29,0,0,0,4,29,0,Normal,0
35602,1.75715,tcp,-,FIN,216,396,12450,495632,347.722153,31,29,56423.18359,2250831.0,19,178,8.171293,4.447119,507.290123,362.429646,255,2746734855,621736539,255,0.001485,0.000534,0.000951,58,1252,0,0,10,0,2,1,1,1,0,0,0,1,6,0,Normal,0
40194,0.001722,udp,-,CON,4,4,528,304,4065.040751,31,29,1839721.25,1059233.5,0,0,0.449,0.212,0.627205,0.291338,0,0,0,0,0.0,0.0,0.0,132,76,0,0,9,0,4,1,1,3,0,0,0,5,8,0,Normal,0
28628,0.037979,tcp,-,FIN,22,14,1470,1728,921.561932,31,29,295742.375,338081.5625,5,4,1.808524,2.822231,199.256551,7.797719,255,2837935663,2839141987,255,0.001298,0.001154,0.000144,67,123,0,0,7,0,7,1,1,1,0,0,0,1,23,0,Normal,0
76557,0.595616,tcp,-,FIN,10,6,588,268,25.184012,254,252,7118.680664,3008.649902,2,1,69.612751,90.467602,3476.865261,135.596719,255,3740050720,3376842290,255,0.235837,0.143271,0.092566,59,45,0,0,5,1,2,2,1,5,0,0,0,3,5,0,Normal,0
28504,1.283926,tcp,ssh,FIN,106,116,9400,12402,172.128299,31,29,58022.03516,76615.00781,26,31,12.34251,11.159208,713.100326,675.91094,255,655242785,2805154556,255,0.000734,0.000608,0.000126,89,107,0,0,1,0,2,1,1,1,0,0,0,7,1,0,Normal,0
2525,0.034861,tcp,-,FIN,78,80,4550,72810,4503.600219,31,29,1030836.813,16499814.0,7,33,0.448675,0.433316,23.360406,23.076369,255,3551775273,3552096330,255,0.000765,0.00062,0.000145,58,910,0,0,4,0,5,1,1,1,0,0,0,3,6,0,Normal,0
36856,2.332111,tcp,-,FIN,230,438,13246,548216,286.006984,31,29,45243.13281,1876291.625,21,197,10.182485,5.335526,3560.707392,2577.231209,255,2953132828,2964830540,255,0.000614,0.000482,0.000132,58,1252,0,0,6,0,3,2,1,3,0,0,0,3,8,0,Normal,0
21573,0.031095,tcp,-,FIN,22,26,2054,2582,1511.497026,31,29,504518.4063,638816.5,6,6,1.5386,1.223,170.319054,146.579946,255,1948639947,1949473168,255,0.000654,0.000519,0.000135,93,99,0,0,10,0,3,1,1,1,0,0,0,1,3,0,Normal,0
34770,0.004565,tcp,-,FIN,22,14,1470,1728,7667.031649,31,29,2460460.0,2812705.25,5,4,0.217381,0.287462,13.315069,0.374426,255,3983101622,3983453892,255,0.000853,0.000699,0.000154,67,123,0,0,1,0,3,1,1,1,0,0,0,1,5,0,Normal,0
27628,0.078792,tcp,ftp-data,FIN,14,8,8928,424,266.524526,31,29,841811.375,37668.80078,4,1,6.060923,11.162571,658.539596,26.931986,255,2328715694,3123037576,255,0.001494,0.000472,0.001022,638,53,0,0,3,0,3,1,1,3,0,0,0,5,5,0,Normal,0
78808,2.146671,tcp,-,FIN,10,8,846,354,7.919238,254,252,2839.74585,1155.2771,2,1,234.412333,296.369719,13844.82559,478.898375,255,405792654,1653439600,255,0.213711,0.072077,0.141634,85,44,0,0,1,1,6,1,1,1,0,0,0,1,7,0,Normal,0
14869,0.048644,tcp,-,FIN,90,92,5174,83812,3720.911201,31,29,841542.6875,13633912.0,7,39,0.54282,0.534256,30.589661,30.119044,255,3241613571,3241916633,255,0.00067,0.000553,0.000117,57,911,0,0,5,0,1,1,1,1,0,0,0,4,3,0,Normal,0
28569,0.422752,tcp,smtp,FIN,52,40,37210,3276,215.256229,31,29,690617.6875,60460.98047,18,8,8.44814,10.82782,862.519155,29.18308,255,2217342334,68742942,255,0.00059,0.000465,0.000125,716,82,0,0,1,0,2,1,1,2,0,0,0,3,3,0,Normal,0
32332,12.348554,tcp,-,FIN,434,858,24432,1094788,104.546657,31,29,15791.9707,708431.4375,38,390,28.517892,14.425339,10776.00382,7664.596447,255,2278318104,140586759,255,0.000576,0.000461,0.000115,56,1276,0,0,4,0,9,2,1,3,0,0,0,2,10,0,Normal,0
1667,0.01182,tcp,ssh,FIN,62,58,5928,8010,10067.68218,31,29,3947885.0,5327919.0,14,17,0.197,0.210509,12.453877,0.0,255,1422064772,3571942834,255,0.000917,0.000535,0.000382,96,138,0,0,1,0,9,1,1,4,0,0,0,8,1,0,Normal,0
40449,0.338722,tcp,-,FIN,66,68,3926,57474,392.652393,31,29,91331.53906,1337474.375,7,27,5.287891,5.12506,0.0,391.38311,255,1727272886,1905189499,255,0.000579,0.000464,0.000115,59,845,0,0,4,0,5,1,1,1,0,0,0,3,11,0,Normal,0
24840,0.006491,tcp,-,FIN,22,24,2054,2478,6932.676192,31,29,2416885.0,2927130.0,6,6,0.323684,0.257,20.087735,16.019785,255,3394680325,3395004982,255,0.00069,0.00057,0.00012,93,103,0,0,7,0,1,1,1,1,0,0,0,3,6,0,Normal,0
14584,1.004296,tcp,http,FIN,14,18,1684,10168,30.867395,31,29,12458.47949,76503.34375,3,5,77.227692,59.046533,8762.706044,7671.84352,255,239519855,240835430,255,0.000631,0.000501,0.00013,120,565,2,0,1,0,8,1,1,1,0,0,1,1,2,0,Normal,0
43941,0.705426,tcp,-,FIN,10,6,658,268,21.263748,254,252,6725.014648,2540.309082,2,1,78.269444,114.701602,4061.341672,202.950766,255,1384897724,1779492771,255,0.263739,0.131911,0.131828,66,45,0,0,8,1,2,2,2,8,0,0,0,2,9,0,Normal,0
36217,0.001331,udp,dns,CON,2,2,146,178,2253.944391,31,29,438767.8438,534936.125,0,0,0.011,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,4,1,1,1,0,0,0,3,1,0,Normal,0
31733,0.001114,udp,dns,CON,2,2,146,178,2692.998243,31,29,524237.0,639138.25,0,0,0.008,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,2,2,1,1,0,0,0,4,2,0,Normal,0
32399,1.005058,tcp,http,FIN,12,18,1580,10168,28.854055,31,29,11533.66211,76445.33594,3,5,91.334545,59.082939,9529.177788,7673.731319,255,3265291636,3266348555,255,0.000802,0.000643,0.000159,132,565,1,0,2,0,9,1,1,1,0,0,1,3,2,0,Normal,0
47257,0.462283,tcp,-,FIN,10,6,534,268,32.447658,254,252,8323.905273,3876.413574,2,0,11146.8581,18562.292,1110456.878,41335.672,255,3553911327,1288657215,255,0.224455,0.133738,0.090717,53,45,0,0,4,1,3,3,2,4,0,0,0,3,4,0,Normal,0
30051,0.306774,tcp,-,FIN,16,18,1540,1644,107.571049,31,29,37656.38672,40498.87109,4,4,20.4304,18.015529,1446.740218,45.04741,255,1395460234,3620323881,255,0.00064,0.0005,0.00014,96,91,0,0,14,0,3,1,1,2,0,0,0,3,5,0,Normal,0
27924,0.071349,tcp,-,FIN,24,24,2158,2478,658.733807,31,29,231986.4219,266296.6563,6,6,3.086956,3.079478,302.195141,8.949749,255,3675203288,1530073731,255,0.000628,0.000512,0.000116,90,103,0,0,17,0,3,1,1,2,0,0,0,8,5,0,Normal,0
15735,0.844536,tcp,ftp,FIN,52,54,2934,3742,124.328624,31,29,27262.30664,34793.07031,11,15,16.55355,15.925736,1417.57243,52.867457,255,3632145056,1483632431,255,0.000582,0.000469,0.000113,56,69,0,0,1,0,3,1,1,4,1,1,0,4,2,0,Normal,0
37529,0.48391,tcp,smtp,FIN,52,42,37518,3380,192.184499,31,29,608328.0,54555.60156,18,8,9.48153,11.789536,784.87908,25.702129,255,2053032661,2054079118,255,0.000685,0.000535,0.00015,722,80,0,0,2,0,1,1,1,1,0,0,0,3,2,0,Normal,0
20051,5.560819,tcp,http,FIN,340,746,18162,1087890,195.115139,31,29,26052.27734,1562981.25,2,370,16.402672,7.463544,943.59468,611.427057,255,4185444904,4197791062,255,0.000599,0.000476,0.000123,53,1458,1,524288,3,0,3,1,1,2,0,0,1,2,2,0,Normal,0
20251,0.018736,tcp,-,FIN,48,50,2958,33044,5177.199185,31,29,1236977.0,13827498.0,7,18,0.392021,0.379375,23.620922,23.217641,255,105930386,130874411,255,0.000633,0.000521,0.000112,62,661,0,0,2,0,2,1,1,1,0,0,0,5,3,0,Normal,0
26404,0.049275,tcp,-,FIN,72,74,4238,63516,2942.668717,31,29,678640.3125,10172785.0,7,30,0.709551,0.667507,40.164192,39.352809,255,3291783145,1142474301,255,0.000657,0.000539,0.000118,59,858,0,0,11,0,8,1,1,2,0,0,0,8,9,0,Normal,0
3501,0.001693,udp,-,CON,4,4,520,304,4134.672255,31,29,1842882.5,1077377.5,0,0,0.442667,0.191667,0.618954,0.264702,0,0,0,0,0.0,0.0,0.0,130,76,0,0,8,0,5,1,1,3,0,0,0,8,14,0,Normal,0
36355,4e-06,udp,-,INT,2,0,1064,0,250000.0006,254,0,1064000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,34,2,12,12,1,34,0,0,0,12,34,0,Normal,0
34484,0.66678,tcp,ssh,FIN,70,62,12472,12820,196.466602,31,29,147502.9219,151342.2656,17,17,9.663478,10.91818,630.410539,671.435082,255,2344651594,2344958857,255,0.000792,0.000644,0.000148,178,207,0,0,1,0,5,1,1,3,0,0,0,2,1,0,Normal,0
81028,0.602801,tcp,-,FIN,10,6,2516,268,24.883833,254,252,30059.66992,2972.788574,2,1,66.865111,104.223602,3402.051995,130.328055,255,945177511,1192162128,255,0.127795,0.081673,0.046122,252,45,0,0,2,1,1,1,1,2,0,0,0,1,3,0,Normal,0
76133,0.121789,tcp,-,CON,6,2,978,86,57.476455,62,252,53535.21094,2824.557129,2,1,24.3578,0.007,1571.493377,0.0,255,1190760533,2018598355,255,0.110561,0.051624,0.058937,163,43,0,0,2,3,2,2,1,2,0,0,0,2,2,0,Normal,0
36556,0.103702,tcp,smtp,FIN,52,40,37232,3276,877.514406,31,29,2816994.75,246475.4688,18,8,2.025863,2.645256,315.433981,10.959545,255,862183229,3008639980,255,0.000672,0.000533,0.000139,716,82,0,0,2,0,3,1,1,1,0,0,0,2,1,0,Normal,0
41225,0.71151,tcp,-,CON,6,2,998,86,9.838231,62,252,9354.75293,483.47879,2,1,142.302,0.007,7192.934435,0.0,255,1924033773,2690043053,255,0.409036,0.235605,0.173431,166,43,0,0,5,3,1,1,1,4,0,0,0,2,4,0,Normal,0
38612,0.367328,udp,-,CON,4,4,568,320,19.056539,31,29,9277.811523,5226.936523,0,0,53.643,117.348,75.852758,165.946641,0,0,0,0,0.0,0.0,0.0,142,80,0,0,5,0,4,1,1,8,0,0,0,3,8,0,Normal,0
40087,0.000987,udp,dns,CON,2,2,146,178,3039.513836,31,29,591692.0,721377.9375,0,0,0.009,0.004,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,4,0,2,1,1,1,0,0,0,2,2,0,Normal,0
18544,0.001144,udp,dns,CON,2,2,146,178,2622.377669,31,29,510489.5313,622377.625,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,6,0,6,2,1,6,0,0,0,8,4,0,Normal,0
26230,0.47071,tcp,-,FIN,16,18,1540,1644,70.106858,31,29,24541.64844,26394.16992,4,4,31.359333,27.659471,2667.583747,52.376297,255,1483066693,3652731190,255,0.000613,0.000488,0.000125,96,91,0,0,10,0,2,2,1,2,0,0,0,3,3,0,Normal,0
38980,0.015969,tcp,-,FIN,48,50,2958,32368,6074.268608,31,29,1451311.875,15891289.0,7,18,0.332702,0.313571,18.54576,17.728482,255,1334435036,3484337324,255,0.000742,0.000593,0.000149,62,647,0,0,5,0,6,1,1,2,0,0,0,4,4,0,Normal,0
39173,0.001033,udp,dns,CON,2,2,146,178,2904.162775,31,29,565343.6875,689254.625,0,0,0.01,0.003,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,4,0,2,1,1,2,0,0,0,7,3,0,Normal,0
29577,0.004997,tcp,-,FIN,18,18,4256,2456,7004.202384,31,29,6435861.5,3714228.5,7,7,0.274647,0.260941,13.616421,0.343324,255,2140875513,4293572884,255,0.000715,0.000557,0.000158,236,136,0,0,8,0,4,1,1,3,0,0,0,5,17,0,Normal,0
101192,0.276883,tcp,-,CON,6,2,986,86,25.281436,62,252,23750.10352,1242.401978,2,1,55.3766,0.004,3559.232128,0.0,255,2042071476,3449469923,255,0.250296,0.13253,0.117766,164,43,0,0,7,3,2,2,1,7,0,0,0,2,7,0,Normal,0
16565,0.004183,tcp,-,FIN,22,14,1470,1728,8367.200667,31,29,2685154.25,3069567.25,5,4,0.20915,0.273692,12.63292,0.364787,255,1401575137,3551392129,255,0.000607,0.000465,0.000142,67,123,0,0,6,0,1,1,1,5,0,0,0,1,12,0,Normal,0
32778,0.005978,tcp,-,FIN,22,14,1470,1728,5854.80105,31,29,1878889.25,2147875.5,5,4,0.284667,0.403077,19.199599,0.500596,255,2385549870,236244058,255,0.00076,0.000597,0.000163,67,123,0,0,12,0,3,1,1,1,0,0,0,3,15,0,Normal,0
25686,0.222392,tcp,ftp-data,FIN,8,12,424,8824,85.434731,31,29,13345.80469,290981.6875,1,4,31.72543,20.173546,2166.371599,1723.37411,255,2968946164,924977431,255,0.0006,0.000478,0.000122,53,735,0,0,3,0,4,1,1,6,0,0,0,4,6,0,Normal,0
31915,0.041428,tcp,-,FIN,44,46,2766,24004,2148.305508,31,29,522158.9375,4534711.0,7,16,0.955605,0.908556,64.648529,62.416861,255,1434795051,3594223891,255,0.000685,0.000536,0.000149,63,522,0,0,3,0,2,1,1,1,0,0,0,3,6,0,Normal,0
24188,1.040797,tcp,-,FIN,14,18,1684,10168,29.784867,31,29,12021.55664,73820.35156,3,5,80.030844,61.192529,8770.793881,7680.398213,255,747634910,2898228729,255,0.000668,0.000519,0.000149,120,565,0,0,11,0,1,1,1,1,0,0,0,2,9,0,Normal,0
25082,0.024861,tcp,-,FIN,60,62,3614,50036,4867.060765,31,29,1143638.625,15841358.0,7,24,0.41617,0.398115,22.14236,21.591653,255,3069070358,919773590,255,0.000708,0.000567,0.000141,60,807,0,0,6,0,2,1,1,2,0,0,0,9,5,0,Normal,0
40409,0.001024,udp,dns,CON,2,2,130,162,2929.687507,31,29,507812.5,632812.5,0,0,0.005,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,2,0,3,1,1,2,0,0,0,2,5,0,Normal,0
13929,0.74932,tcp,-,FIN,10,6,994,268,20.018151,254,252,9555.330078,2391.501709,2,1,83.257778,137.145594,4470.323759,243.021219,255,2851465911,3687080934,255,0.119081,0.062413,0.056668,99,45,0,0,5,1,2,2,1,3,0,0,0,2,3,0,Normal,0
9378,0.249769,tcp,smtp,FIN,52,40,37372,3276,364.336644,31,29,1174012.75,102334.5547,18,8,4.98862,6.390385,562.060931,19.190076,255,2614186986,2619422899,255,0.00067,0.000539,0.000131,719,82,0,0,2,0,2,1,1,1,0,0,0,4,1,0,Normal,0
70134,0.468614,tcp,-,CON,6,2,1012,86,14.937667,62,252,14408.44629,734.079651,2,1,93.7228,0.007,4847.219694,0.0,255,2316049034,2702925600,255,0.172096,0.068941,0.103155,169,43,0,0,3,3,2,2,1,3,0,0,0,2,3,0,Normal,0
42324,0.734508,tcp,ftp,FIN,12,12,760,682,31.313479,254,252,7591.476562,6818.169434,3,4,66.773452,64.813816,4061.109293,119.858352,255,1100374813,2100389131,255,0.121375,0.015204,0.106171,63,57,0,0,2,1,17,2,1,2,0,0,0,2,2,0,Normal,0
39376,0.003994,tcp,http,FIN,8,10,1048,824,4256.384423,31,29,1836755.125,1486229.25,2,2,0.518286,0.382778,32.410298,0.697625,255,3212083885,1063533679,255,0.000684,0.000543,0.000141,131,82,1,3924,2,0,8,2,2,2,0,0,2,9,2,0,Normal,0
13304,4.882824,tcp,-,FIN,242,438,13870,548216,139.058874,31,29,22631.16602,896145.375,21,197,20.25934,11.172384,5058.543559,3762.569357,255,1899261501,4073729109,255,0.000595,0.000483,0.000112,57,1252,0,0,8,0,1,1,1,1,0,0,0,3,4,0,Normal,0
13321,0.009868,tcp,-,FIN,34,36,2230,13500,6992.298549,31,29,1755168.25,10640454.0,7,11,0.307806,0.271588,19.312772,17.394336,255,2196912295,2197248381,255,0.000749,0.000625,0.000124,66,375,0,0,9,0,4,1,1,5,0,0,0,4,6,0,Normal,0
109198,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.476,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,Normal,0
20152,0.001017,udp,dns,CON,2,2,146,178,2949.852669,31,29,574238.0,700098.375,0,0,0.009,0.002,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,2,1,1,1,0,0,0,2,2,0,Normal,0
6223,0.001069,udp,dns,CON,2,2,146,178,2806.361109,31,29,546304.9375,666043.0625,0,0,0.008,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,8,1,1,1,0,0,0,3,4,0,Normal,0
17038,1.685836,tcp,ssh,FIN,130,126,12856,13306,151.260269,31,29,60542.07031,62644.29297,35,33,13.068496,13.428176,1003.362913,1024.37257,255,3855826319,3860031822,255,0.007299,0.007166,0.000133,99,106,0,0,3,0,3,1,1,2,0,0,0,3,3,0,Normal,0
73828,0.53165,tcp,-,FIN,10,6,884,268,28.21405,254,252,11977.80469,3370.638428,2,1,55.556444,82.077203,2919.435066,124.559633,255,1070255350,3179674588,255,0.196264,0.121255,0.075009,88,45,0,0,4,1,2,2,1,4,0,0,0,2,4,0,Normal,0
38511,1.157049,tcp,-,FIN,122,126,7816,16782,213.474116,31,29,53598.42578,115113.5391,30,32,9.559009,9.25256,609.822853,603.694791,255,792248759,2942132238,255,0.000608,0.000475,0.000133,64,133,0,0,1,0,1,1,1,1,0,0,0,2,2,0,Normal,0
28834,0.001786,udp,-,CON,4,4,520,304,3919.372947,31,29,1746920.5,1021276.625,0,0,0.449667,0.240333,0.628147,0.33282,0,0,0,0,0.0,0.0,0.0,130,76,0,0,6,0,5,1,1,3,0,0,0,6,12,0,Normal,0
71029,5e-06,udp,-,INT,2,0,1782,0,200000.0051,254,0,1425600000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,891,0,0,0,3,2,1,1,1,2,0,0,0,20,2,0,Normal,0
15977,0.001695,udp,-,CON,4,4,528,304,4129.793548,31,29,1869026.625,1076106.25,0,0,0.444,0.196667,0.623668,0.273185,0,0,0,0,0.0,0.0,0.0,132,76,0,0,10,0,3,1,1,5,0,0,0,6,8,0,Normal,0
29487,0.001082,udp,dns,CON,2,2,132,164,2772.643321,31,29,487985.2188,606284.6875,0,0,0.004,0.002,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,1,0,3,1,1,2,0,0,0,4,5,0,Normal,0
44700,6e-06,udp,-,INT,2,0,1558,0,166666.6608,254,0,1038666624.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,779,0,0,0,7,2,3,3,1,6,0,0,0,4,6,0,Normal,0
75093,1.193215,tcp,http,FIN,10,8,810,1070,14.247223,62,252,4887.635254,6282.187012,2,2,132.579444,159.442,7309.738996,313.156125,255,406676439,3595958743,255,0.227486,0.076564,0.150922,81,134,1,132,1,1,1,1,1,2,0,0,1,1,1,0,Normal,0
2262,0.03625,tcp,-,FIN,30,42,2302,34406,1958.620746,31,29,491255.1875,7412303.5,5,15,1.238724,0.871902,70.26473,61.377482,255,2852618509,710663731,255,0.000613,0.000499,0.000114,77,819,0,0,13,0,9,6,1,6,0,0,0,8,13,0,Normal,0
47696,1.194989,tcp,ftp,FIN,14,12,738,682,20.920695,254,252,4592.51123,4190.833496,4,4,89.145538,103.85918,4908.553057,145.645844,255,1083968499,22330728,255,0.145423,0.052537,0.092886,53,57,0,0,2,1,1,1,1,2,1,1,0,1,2,0,Normal,0
33961,0.013994,tcp,-,FIN,16,18,1540,1644,2358.153508,31,29,825496.625,887809.0625,4,4,0.911733,0.796,63.979271,1.488701,255,1916366661,4072247527,255,0.000581,0.000459,0.000122,96,91,0,0,11,0,6,5,1,5,0,0,0,10,13,0,Normal,0
35280,0.016209,tcp,-,FIN,24,20,2158,1918,2652.847066,31,29,1021161.063,899747.0,6,5,0.704739,0.814737,74.296031,87.397415,255,557410041,2703112144,255,0.00073,0.000595,0.000135,90,96,0,0,7,0,2,1,1,1,0,0,0,1,1,0,Normal,0
